Talhao;Plantio;IdParcela;AreaParc;DataPlantio;DataColeta;Linha;Arvore;Fuste;Cap;Ht;Categoria1;Categoria2;Inclinacao;CoordenadaX;CoordenadaY;Observacao
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;4;1;1;57.9;29.8;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;4;2;1;72.7;29.8;DOMINANTE;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;4;3;1;51.5;28.4;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;4;4;1;56.8;29.9;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;4;5;1;54.3;29.1;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;4;6;1;47.5;26.8;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;4;7;1;51.3;28.2;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;4;8;1;43.9;25.3;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;5;1;1;51.5;27.9;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;5;2;1;54.5;29.3;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;5;4;1;56;25.3;NORMAL;;0;-5397110174;-2050786515;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;7;4;1;51.7;;NORMAL;;0;-5397529703;-2051046136;
